,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
6,6,In Der Mondhelle Nacht,['In Der Mondhelle Nacht'],6,Gert en Hermien Timmerman,['Gert en Hermien Timmerman'],[None],,,,[None],,
11,11,Ik Moet Altijd Weer Opnieuw Aan Je Denken,['Ik Moet Altijd Weer Opnieuw Aan Je Denken'],11,Edwin Rutten,['Edwin Rutten'],[None],,,,[None],,
13,13,Si J'etais Le Fils Du'n Roi,"[""Si J'etais Le Fils Du'n Roi""]",12,Marc Aryan,['Marc Aryan'],[None],,,,[None],,
18,18,Hup Hup Hup,['Hup Hup Hup'],16,Het Cocktail Trio,['Het Cocktail Trio'],[None],,,,[None],,
27,27,Everything's Allright,"[""Everything's Allright""]",22,The Newbeats,['The Newbeats'],[None],,,,[None],,
29,29,Schneemann,['Schneemann'],24,Manuela und Die 5 Dops,['Manuela und Die 5 Dops'],[None],,,,[None],,
34,34,Bianca Rosa,['Bianca Rosa'],28,René Carol,['René Carol'],[None],,,,[None],,
41,41,Du Darfst Nicht Weinen,['Du Darfst Nicht Weinen'],28,René Carol,['René Carol'],[None],,,,[None],,
43,43,Ik Vraag 't Aan De Sterren,"[""Ik Vraag 't Aan De Sterren""]",34,Trea Dobbs,['Trea Dobbs'],[None],,,,[None],,
44,44,Ni Nanai,['Ni Nanai'],35,Trio Hellenique,['Trio Hellenique'],[None],,,,[None],,
47,47,Ich Will Immer Auf Dich Warten,['Ich Will Immer Auf Dich Warten'],38,Brenda Lee,['Brenda Lee'],[None],,,,[None],,
49,49,Crazy Arms/ Colinda,"['Crazy Arms', ' Colinda']",1,Lucille Starr,['Lucille Starr'],[None],,,,[None],,
52,52,Let Kiss / Letkis / Letka Jenka / Letkis Jenka,"['Let Kiss ', ' Letkis ', ' Letka Jenka ', ' Letkis Jenka']",41,Orkest Gudrun Jankis / Stig Rauno / Jan Rohde & The Wild Ones / The Dutch Swing College Band,"['Orkest Gudrun Jankis ', ' Stig Rauno ', ' Jan Rohde & The Wild Ones ', ' The Dutch Swing College Band']",[None],,,,[None],,
58,58,Bergen Van Tirol,['Bergen Van Tirol'],45,Helma & Selma,['Helma & Selma'],[None],,,,[None],,
59,59,De Schommelstoel,['De Schommelstoel'],46,Gert Timmerman,['Gert Timmerman'],[None],,,,[None],,
63,63,Melancholie,['Melancholie'],49,De Bambis / Rocco Granata / Peppino Di Capri,"['De Bambis ', ' Rocco Granata ', ' Peppino Di Capri']",[None],,,,[None],,
73,73,Hello Josephine,['Hello Josephine'],58,The Scorpions ((GBR)),['The Scorpions ((GBR))'],[None],,,,[None],,
74,74,See See Rider,['See See Rider'],23,Johnny Kendall and The Heralds,['Johnny Kendall and The Heralds'],[None],,,,[None],,
76,76,She Was An Angel/ Another Love Affair,"['She Was An Angel', ' Another Love Affair']",3,Adamo,['Adamo'],[None],,,,[None],,
77,77,Like A Child,['Like A Child'],8,Julie Rogers,['Julie Rogers'],[None],,,,[None],,
87,87,Ik Heb M'n Hart Op Katendrecht Verloren,"[""Ik Heb M'n Hart Op Katendrecht Verloren""]",63,Slome Japie,['Slome Japie'],[None],,,,[None],,
88,88,Het Spel Kaarten,['Het Spel Kaarten'],64,Cowboy Gerard,['Cowboy Gerard'],[None],,,,[None],,
91,91,Stoppin' In Las Vegas,"[""Stoppin' In Las Vegas""]",67,Chubby Checker with ZZ & The Masks,"['Chubby Checker with ZZ & The Masks', 'Chubby Checker ']",[None],,,,[None],,
92,92,Ode Aan Jim Reeves,['Ode Aan Jim Reeves'],68,The Rodeo Riders,['The Rodeo Riders'],[None],,,,[None],,
112,112,Jolie Jacqueline,['Jolie Jacqueline'],1,Lucille Starr,['Lucille Starr'],[None],,,,[None],,
122,122,Ann-Louise,"['Ann-Louise', 'Ann']",58,The Scorpions ((GBR)),['The Scorpions ((GBR))'],[None],,,,[None],,
126,126,Goodbye To Love,['Goodbye To Love'],85,Margie Ball,['Margie Ball'],[None],,,,[None],,
146,146,Küsse Unterm Regenbogen,['Küsse Unterm Regenbogen'],24,Manuela und Die 5 Dops,['Manuela und Die 5 Dops'],[None],,,,[None],,
147,147,J'ai Pleuré,"[""J'ai Pleuré""]",97,Claudia Sylva,['Claudia Sylva'],[None],,,,[None],,
157,157,Greensleeves,['Greensleeves'],58,The Scorpions ((GBR)),['The Scorpions ((GBR))'],[None],,,,[None],,
171,171,"Zwaluw, Ach Zwaluw","['Zwaluw, Ach Zwaluw']",106,Max en Betsy Anders,"['Max en Betsy Anders', 'Ma']",[None],,,,[None],,
185,185,Wie Heeft De Sleutel Van De Juke-Box Gezien?,"['Wie Heeft De Sleutel Van De Juke-Box Gezien?', 'Wie Heeft De Sleutel Van De Juke']",16,Het Cocktail Trio,['Het Cocktail Trio'],[None],,,,[None],,
196,196,I'll Go Crazy,"[""I'll Go Crazy""]",120,The Phantoms,['The Phantoms'],[None],,,,[None],,
205,205,Zo Maar Een Soldaat (The Universal Soldier) / Zo Maar Een Soldaat,"['Zo Maar Een Soldaat (The Universal Soldier) ', ' Zo Maar Een Soldaat', 'Zo Maar Een Soldaat ', 'The Universal Soldier', 'Zo Maar Een Soldaat The Universal Soldier ']",128,Don Mercedes / Cowboy Gerard,"['Don Mercedes ', ' Cowboy Gerard']",[None],,,,[None],,
208,208,Don't Let The Stars Get In Your Eyes,"[""Don't Let The Stars Get In Your Eyes""]",130,Canadian Sweethearts: Lucille Starr en Bob Regan,['Canadian Sweethearts: Lucille Starr en Bob Regan'],[None],,,,[None],,
209,209,Dear John,['Dear John'],56,Rein De Vries,['Rein De Vries'],[None],,,,[None],,
210,210,Hang On Sloopy,['Hang On Sloopy'],131,The Mc Coys,['The Mc Coys'],[None],,,,[None],,
215,215,Een Meisje Van 16 (A Young Girl Of Sixteen),"['Een Meisje Van 16 (A Young Girl Of Sixteen)', 'Een Meisje Van 16 ', 'A Young Girl Of Sixteen', 'Een Meisje Van 16 A Young Girl Of Sixteen']",134,Boudewijn De Groot,['Boudewijn De Groot'],[None],,,,[None],,
220,220,"Wie, Is Wie, Groot Schandaal In Onze Familie","['Wie, Is Wie, Groot Schandaal In Onze Familie']",137,The Mounties,['The Mounties'],[None],,,,[None],,
221,221,Early Bird,['Early Bird'],138,Andre Brasseur et Son Multisound Organ,['Andre Brasseur et Son Multisound Organ'],[None],,,,[None],,
254,254,'n Glaasje Madera M' Dear?,"[""'n Glaasje Madera M' Dear?""]",150,Ted De Braak,['Ted De Braak'],[None],,,,[None],,
260,260,Baldheaded Woman (No Sugar In My Coffee) / Baldheaded Woman,"['Baldheaded Woman (No Sugar In My Coffee) ', ' Baldheaded Woman', 'Baldheaded Woman ', 'No Sugar In My Coffee', 'Baldheaded Woman No Sugar In My Coffee ']",155,Jay-Jays / The Torero's,"['Jay-Jays ', "" The Torero's"", 'Jay']",[None],,,,[None],,
262,262,As Tears Go By,['As Tears Go By'],156,The Torero's,"[""The Torero's""]",[None],,,,[None],,
263,263,Tjingeling,['Tjingeling'],101,Johnny Lion,['Johnny Lion'],[None],,,,[None],,
267,267,Midnight To Six Men,['Midnight To Six Men'],84,The Pretty Things,['The Pretty Things'],[None],,,,[None],,
268,268,Such A Cad,['Such A Cad'],158,Les Baroques,['Les Baroques'],[None],,,,[None],,
282,282,Ard En Keessie,['Ard En Keessie'],165,Johnny Hoes en Het Heya Heya Koor,['Johnny Hoes en Het Heya Heya Koor'],[None],,,,[None],,
284,284,Giddy Up Go,['Giddy Up Go'],64,Cowboy Gerard,['Cowboy Gerard'],[None],,,,[None],,
300,300,Te Laat,['Te Laat'],176,Bob Smit en Het Duke City Sextet o.l.v. Jan Bijlaart,"['Bob Smit en Het Duke City Sextet o.l.v. Jan Bijlaart', 'Bob Smit en Het Duke City Se']",[None],,,,[None],,
301,301,Ik Ben Gelukkig Zonder Jou,['Ik Ben Gelukkig Zonder Jou'],177,Conny Van Den Bos,['Conny Van Den Bos'],[None],,,,[None],,
308,308,The Sun Ain't Gonna Shine Any More,"[""The Sun Ain't Gonna Shine Any More""]",180,The Walker Brothers,['The Walker Brothers'],[None],,,,[None],,
318,318,Juanita Banana,['Juanita Banana'],186,The Peels / Het Cocktail Trio met medewerking van Fiet Koster,"['The Peels ', ' Het Cocktail Trio met medewerking van Fiet Koster']",[None],,,,[None],,
319,319,Trouw Niet Voor Je Veertig Bent,['Trouw Niet Voor Je Veertig Bent'],187,Lowland Trio,['Lowland Trio'],[None],,,,[None],,
336,336,I Know,['I Know'],158,Les Baroques,['Les Baroques'],[None],,,,[None],,
339,339,Russian Spy And I,['Russian Spy And I'],195,The Hunters,['The Hunters'],[None],,,,[None],,
343,343,Patsy Girl,['Patsy Girl'],199,Ross McManus and The Joe Loss Blue Beats,['Ross McManus and The Joe Loss Blue Beats'],[None],,,,[None],,
356,356,Fijn Op Terschelling,['Fijn Op Terschelling'],203,Betsy & Max Anders,"['Betsy & Max Anders', 'Betsy & Ma']",[None],,,,[None],,
363,363,Jimmy Walker,['Jimmy Walker'],209,Yvonne de Nijs met The Feetwarmers o.l.v. Gaby Dirne,['Yvonne de Nijs met The Feetwarmers o.l.v. Gaby Dirne'],[None],,,,[None],,
386,386,I Saw Her Again,['I Saw Her Again'],192,The Mama's and The Papa's,"[""The Mama's and The Papa's""]",[None],,,,[None],,
404,404,Jongens Van Achttien Jaar,['Jongens Van Achttien Jaar'],227,De Zangeres Zonder Naam,['De Zangeres Zonder Naam'],[None],,,,[None],,
419,419,De Wereld Is Leeg Zonder Jou,['De Wereld Is Leeg Zonder Jou'],237,Suzie,['Suzie'],[None],,,,[None],,
420,420,Janosh,['Janosh'],195,The Hunters,['The Hunters'],[None],,,,[None],,
423,423,Ik Bewonder Jou,['Ik Bewonder Jou'],239,John Lamers,['John Lamers'],[None],,,,[None],,
448,448,Ik Ben Je Kwijt,['Ik Ben Je Kwijt'],251,Bob Smit en Het Duke City Sextet,"['Bob Smit en Het Duke City Sextet', 'Bob Smit en Het Duke City Se']",[None],,,,[None],,
471,471,Willow Weep For Me,['Willow Weep For Me'],189,Alan Price Set,['Alan Price Set'],[None],,,,[None],,
481,481,True Story,['True Story'],220,Twice As Much,['Twice As Much'],[None],,,,[None],,
483,483,"Mensen, Geeft Elkaar Een Hand","['Mensen, Geeft Elkaar Een Hand']",263,Lily Kok,['Lily Kok'],[None],,,,[None],,
484,484,Working On A Tsjing Tsjang,['Working On A Tsjing Tsjang'],158,Les Baroques,['Les Baroques'],[None],,,,[None],,
487,487,Tomorrow,['Tomorrow'],265,The Condors,['The Condors'],[None],,,,[None],,
496,496,Jelle Zal Wel Zien / Waar We Heen Gaan.... Jelle Zal Wel Zien / Jelle Sal Wel Sien,"['Jelle Zal Wel Zien ', ' Waar We Heen Gaan.... Jelle Zal Wel Zien ', ' Jelle Sal Wel Sien']",268,Albert Brosens en De Deurdouwers / Johnny Hoes / Karin Kent,"['Albert Brosens en De Deurdouwers ', ' Johnny Hoes ', ' Karin Kent']",[None],,,,[None],,
509,509,You Go Your Way,['You Go Your Way'],277,Davy Jones,['Davy Jones'],[None],,,,[None],,
511,511,Allemaal Op De Bok,['Allemaal Op De Bok'],161,Sjakie Schram,['Sjakie Schram'],[None],,,,[None],,
538,538,Fandango - The Crazy Bull / Fandango (Crazy Bull Fandango),"['Fandango - The Crazy Bull ', ' Fandango (Crazy Bull Fandango)', 'Fandango ']",291,Andy Fisher / Alberto ((1967)),"['Andy Fisher ', ' Alberto ((1967))']",[None],,,,[None],,
551,551,I Sat And Thought And Wondered Why,['I Sat And Thought And Wondered Why'],294,Wally Tax,"['Wally Tax', 'Wally Ta']",[None],,,,[None],,
557,557,You Got What It Takes,['You Got What It Takes'],296,Dave Clark 5,['Dave Clark 5'],[None],,,,[None],,
582,582,Bottleparty,['Bottleparty'],158,Les Baroques,['Les Baroques'],[None],,,,[None],,
613,613,Alle Leuke Jongens Willen Vrijen,['Alle Leuke Jongens Willen Vrijen'],322,Gonnie Baars,['Gonnie Baars'],[None],,,,[None],,
625,625,I've Been Lovin' You So Long,"[""I've Been Lovin' You So Long""]",196,Outsiders,['Outsiders'],[None],,,,[None],,
641,641,"Blommen, Kinders","['Blommen, Kinders']",285,Armand,['Armand'],[None],,,,[None],,
645,645,De Kinderen Zijn Niet Schuldig,['De Kinderen Zijn Niet Schuldig'],330,Gerard De Vries,['Gerard De Vries'],[None],,,,[None],,
678,678,De Bostella,['De Bostella'],345,Johnny + Rijk,['Johnny + Rijk'],[None],,,,[None],,
681,681,Tonight Will Be Stoned,['Tonight Will Be Stoned'],71,The Motions,['The Motions'],[None],,,,[None],,
687,687,"Baby, Now That I've Found You","[""Baby, Now That I've Found You""]",349,The Foundation,['The Foundation'],[None],,,,[None],,
691,691,I 'm Wondering,"[""I 'm Wondering""]",228,Stevie Wonder,['Stevie Wonder'],[None],,,,[None],,
693,693,Wat Moet Ik Doen?,['Wat Moet Ik Doen?'],326,Patricia,['Patricia'],[None],,,,[None],,
702,702,De Ouwe Jacob,['De Ouwe Jacob'],288,Hetty Blok en Leen Jongewaard,['Hetty Blok en Leen Jongewaard'],[None],,,,[None],,
703,703,Day Dream Believer,['Day Dream Believer'],246,The Monkees,['The Monkees'],[None],,,,[None],,
704,704,Shame,['Shame'],189,Alan Price Set,['Alan Price Set'],[None],,,,[None],,
712,712,Paradise Lost,['Paradise Lost'],340,The Herd,['The Herd'],[None],,,,[None],,
718,718,If I Promise,['If I Promise'],357,John Walker,['John Walker'],[None],,,,[None],,
731,731,Mien Waar Is M'n Feestneus?,"[""Mien Waar Is M'n Feestneus?""]",361,Toon,['Toon'],[None],,,,[None],,
752,752,Waar Is De Neus Van Toon?,['Waar Is De Neus Van Toon?'],371,Thijs Van Der Molen,['Thijs Van Der Molen'],[None],,,,[None],,
776,776,Roosmarie,['Roosmarie'],385,John Lamers / Peter Orloff,"['John Lamers ', ' Peter Orloff']",[None],,,,[None],,
796,796,Funkystreet,['Funkystreet'],302,Arthur Conley,['Arthur Conley'],[None],,,,[None],,
815,815,Bloemen Voor De Vrouw Waar Ik Van Hou,['Bloemen Voor De Vrouw Waar Ik Van Hou'],397,Duo De Koning met Orkest o.l.v. Gaby Dirne,['Duo De Koning met Orkest o.l.v. Gaby Dirne'],[None],,,,[None],,
826,826,"Mamma, Oh Mamma","['Mamma, Oh Mamma']",382,Egbert Douwe,['Egbert Douwe'],[None],,,,[None],,
832,832,Moest Dat Nou,['Moest Dat Nou'],406,The Martino's,"[""The Martino's""]",[None],,,,[None],,
845,845,Because I Love You,['Because I Love You'],411,The Free ((NLD)),['The Free ((NLD))'],[None],,,,[None],,
870,870,"Hello, I Love You, Won't You Tell Me Your Name?","[""Hello, I Love You, Won't You Tell Me Your Name?""]",424,Doors,['Doors'],[None],,,,[None],,
871,871,"Oh, Lola!","['Oh, Lola!']",425,Johnny Blenco,['Johnny Blenco'],[None],,,,[None],,
905,905,Girl Of Independent Means,['Girl Of Independent Means'],401,The Honeybus,['The Honeybus'],[None],,,,[None],,
909,909,Michaela,['Michaela'],451,De Domino's,"[""De Domino's""]",[None],,,,[None],,
910,910,Ciao Baby,['Ciao Baby'],452,Group Check,['Group Check'],[None],,,,[None],,
925,925,"Love in Copenhagen (Thema Uit De N.C.R.V.-Tv Serie: ""Glazen Stad"")","['Love in Copenhagen (Thema Uit De N.C.R.V.-Tv Serie: ""Glazen Stad"")', 'Love in Copenhagen ', 'Love in Copenhagen (Thema Uit De N.C.R.V.', 'Thema Uit De N.C.R.V.-Tv Serie: ""Glazen Stad""', 'Love in Copenhagen Thema Uit De N.C.R.V.-Tv Serie: ""Glazen Stad""']",461,Studio-Orkest o.l.v. Tony Vos,"['Studio-Orkest o.l.v. Tony Vos', 'Studio']",[None],,,,[None],,
930,930,The Music Box,['The Music Box'],414,The Hep Stars,['The Hep Stars'],[None],,,,[None],,
931,931,Heintje (Baue Ein Schloss Für Mich),"['Heintje (Baue Ein Schloss Für Mich)', 'Heintje ', 'Baue Ein Schloss Für Mich', 'Heintje Baue Ein Schloss Für Mich']",462,Gert Timmerman presenteert: Wilma,['Gert Timmerman presenteert: Wilma'],[None],,,,[None],,
944,944,Henry The Horse,['Henry The Horse'],466,Gee Bros,['Gee Bros'],[None],,,,[None],,
945,945,Nonnenkoor,['Nonnenkoor'],467,John Woodhouse & His Magic Accordion,['John Woodhouse & His Magic Accordion'],[None],,,,[None],,
947,947,"Oh, Oh, Wat Een Familie!!!","['Oh, Oh, Wat Een Familie!!!']",469,Johnny & Rijk,['Johnny & Rijk'],[None],,,,[None],,
954,954,Jerushala'im Shel Zahav,"[""Jerushala'im Shel Zahav""]",472,Rika Zarai,['Rika Zarai'],[None],,,,[None],,
977,977,Get Yourself A Ticket,['Get Yourself A Ticket'],482,Roek's Family,"[""Roek's Family""]",[None],,,,[None],,
985,985,"Kiele, Kiele, Kiele ...","['Kiele, Kiele, Kiele ...']",486,Toon Hermans en De Driedonken Blaaskapel,['Toon Hermans en De Driedonken Blaaskapel'],[None],,,,[None],,
997,997,'t Saunabad,"[""'t Saunabad""]",460,Tony Bass,['Tony Bass'],[None],,,,[None],,
1000,1000,Casatschok,['Casatschok'],491,Les Dimitri's,"[""Les Dimitri's""]",[None],,,,[None],,
1004,1004,Casatschok,['Casatschok'],123,Ria Valk,['Ria Valk'],[None],,,,[None],,
1008,1008,Ik Weet Dat Jij Niet Nee Kan Zeggen,['Ik Weet Dat Jij Niet Nee Kan Zeggen'],494,Confetti Combo,['Confetti Combo'],[None],,,,[None],,
1010,1010,"Hallo, Mijnheer Den Uil Je Onderbroek Is Vuil","['Hallo, Mijnheer Den Uil Je Onderbroek Is Vuil']",495,De Uilen,['De Uilen'],[None],,,,[None],,
1011,1011,En We Drinken Tot We Zinken!,['En We Drinken Tot We Zinken!'],496,Johnny Hoes en De Feestneuzen,['Johnny Hoes en De Feestneuzen'],[None],,,,[None],,
1014,1014,Hallo Mijnheer De Uil,['Hallo Mijnheer De Uil'],498,Fabeltjeskrant,['Fabeltjeskrant'],[None],,,,[None],,
1017,1017,"Muny, Muny, Muny","['Muny, Muny, Muny']",499,Daisy Clan,['Daisy Clan'],[None],,,,[None],,
1026,1026,"Je N'aurai Pas Le Temps (Thema Uit De T.V. Serie ""Mens Durf Te Leven"")","['Je N\'aurai Pas Le Temps (Thema Uit De T.V. Serie ""Mens Durf Te Leven"")', ""Je N'aurai Pas Le Temps "", 'Thema Uit De T.V. Serie ""Mens Durf Te Leven""', 'Je N\'aurai Pas Le Temps Thema Uit De T.V. Serie ""Mens Durf Te Leven""']",505,Franck Pourcel,['Franck Pourcel'],[None],,,,[None],,
1027,1027,Mary Is My Sweetheart Again,['Mary Is My Sweetheart Again'],506,Short'66,"[""Short'66""]",[None],,,,[None],,
1036,1036,De Chinees Doet Veel Meer Met Vlees,['De Chinees Doet Veel Meer Met Vlees'],511,De Butlers,['De Butlers'],[None],,,,[None],,
1044,1044,Ensemble,['Ensemble'],516,Mireille Mathieu,['Mireille Mathieu'],[None],,,,[None],,
1049,1049,5th Symphony Beethoven,['5th Symphony Beethoven'],519,Ekseption,['Ekseption'],[None],,,,[None],,
1053,1053,Welcome To My House,['Welcome To My House'],367,Left Side,['Left Side'],[None],,,,[None],,
1062,1062,Let Me Tell Ya,['Let Me Tell Ya'],526,UK. Jones,['UK. Jones'],[None],,,,[None],,
1067,1067,Have My Love,['Have My Love'],528,Pepper And Soul,['Pepper And Soul'],[None],,,,[None],,
1078,1078,Let The Sun Shine In,['Let The Sun Shine In'],534,Marva Hodge & The Moody Sec,['Marva Hodge & The Moody Sec'],[None],,,,[None],,
1081,1081,Gimme Gimme Good Lovin',"[""Gimme Gimme Good Lovin'""]",536,Whichwhat,['Whichwhat'],[None],,,,[None],,
1083,1083,"Let Me Come Back Home, Mama/ Marley Purt Drive","['Let Me Come Back Home, Mama', ' Marley Purt Drive']",538,Bonny St. Claire,['Bonny St. Claire'],[None],,,,[None],,
1087,1087,Mama Soul,['Mama Soul'],541,The Soul Survivers,['The Soul Survivers'],[None],,,,[None],,
1114,1114,Een Klomp Met Een Zeiltje,['Een Klomp Met Een Zeiltje'],462,Gert Timmerman presenteert: Wilma,['Gert Timmerman presenteert: Wilma'],[None],,,,[None],,
1119,1119,Hippe Mamma Hé,['Hippe Mamma Hé'],494,Confetti Combo,['Confetti Combo'],[None],,,,[None],,
1121,1121,Loekie Loekie,['Loekie Loekie'],552,Zoef Zoef en De Beevers,['Zoef Zoef en De Beevers'],[None],,,,[None],,
1124,1124,I'm A Gambler,"[""I'm A Gambler""]",555,Lace,['Lace'],[None],,,,[None],,
1130,1130,Swan Lake,['Swan Lake'],558,The Cats ((GBR)),['The Cats ((GBR))'],[None],,,,[None],,
1131,1131,Vrijgezellen-Flat,"['Vrijgezellen-Flat', 'Vrijgezellen']",123,Ria Valk,['Ria Valk'],[None],,,,[None],,
1132,1132,A Way Of Life,['A Way Of Life'],559,The Family Dogg,['The Family Dogg'],[None],,,,[None],,
1141,1141,Every Day Will Be Like A Holiday,['Every Day Will Be Like A Holiday'],565,Byron Lee and The Dragonaires,['Byron Lee and The Dragonaires'],[None],,,,[None],,
1151,1151,Medley: Sing A Rainbow - Love Is Blue,"['Medley: Sing A Rainbow - Love Is Blue', 'Medley: Sing A Rainbow ']",571,The Dells,['The Dells'],[None],,,,[None],,
1171,1171,I Can't See Nobody,"[""I Can't See Nobody""]",448,Marbles,['Marbles'],[None],,,,[None],,
1188,1188,Grootpapa,['Grootpapa'],462,Gert Timmerman presenteert: Wilma,['Gert Timmerman presenteert: Wilma'],[None],,,,[None],,
1190,1190,Pastorale,['Pastorale'],598,Liesbeth List met Ramses Shaffy,['Liesbeth List met Ramses Shaffy'],[None],,,,[None],,
1197,1197,Can I Get There By Candlelight,['Can I Get There By Candlelight'],350,David McWilliams,['David McWilliams'],[None],,,,[None],,
1199,1199,The Band,['The Band'],487,Swinging Soul Machine,['Swinging Soul Machine'],[None],,,,[None],,
1201,1201,Mah-Nà-Mah-Nà,"['Mah-Nà-Mah-Nà', 'Mah']",604,Mahna Mackay,['Mahna Mackay'],[None],,,,[None],,
1202,1202,Shangrila,['Shangrila'],14,The Kinks,['The Kinks'],[None],,,,[None],,
1209,1209,Harm Met De Harp,['Harm Met De Harp'],608,Henk Elsink,['Henk Elsink'],[None],,,,[None],,
1214,1214,In Gedachten Zie Ik 't Kerkje Weer,"[""In Gedachten Zie Ik 't Kerkje Weer""]",611,Duo X,['Duo X'],[None],,,,[None],,
1217,1217,So Good Together,['So Good Together'],578,Andy Kim,['Andy Kim'],[None],,,,[None],,
1220,1220,"We zijn toch op de wereld om mekaar te helpen, niewaar?","['We zijn toch op de wereld om mekaar te helpen, niewaar?']",615,Adèle Bloemendaal & Leen Jongewaard & Piet Römer,['Adèle Bloemendaal & Leen Jongewaard & Piet Römer'],[None],,,,[None],,
1233,1233,Oebele Is Hupsakee,['Oebele Is Hupsakee'],624,Oebeler Kinderkoor,['Oebeler Kinderkoor'],[None],,,,[None],,
1234,1234,It Was Yesterday Today,['It Was Yesterday Today'],625,Pepper and Salt,['Pepper and Salt'],[None],,,,[None],,
1238,1238,Thanks,['Thanks'],626,J. Vincent Edward,['J. Vincent Edward'],[None],,,,[None],,
1239,1239,Na-Na-Na-Hé-Hé,"['Na-Na-Na-Hé-Hé', 'Na']",627,Los Piratos,['Los Piratos'],[None],,,,[None],,
1247,1247,The Flood,['The Flood'],630,Ginger Ale,['Ginger Ale'],[None],,,,[None],,
1260,1260,Het Zal Je Kind Maar Wezen,['Het Zal Je Kind Maar Wezen'],637,"Adèle Bloemendaal, Leen Jongewaard, Piet Römer en Koor","['Adèle Bloemendaal, Leen Jongewaard, Piet Römer en Koor', 'Adèle Bloemendaal']",[None],,,,[None],,
1261,1261,She Sold Me Magic,['She Sold Me Magic'],610,Lou Christie,['Lou Christie'],[None],,,,[None],,
1268,1268,"Zuster, Oh Zuster","['Zuster, Oh Zuster']",161,Sjakie Schram,['Sjakie Schram'],[None],,,,[None],,
1269,1269,Wat Een Spreker Is Die Man,['Wat Een Spreker Is Die Man'],640,Seth Gaaikema,['Seth Gaaikema'],[None],,,,[None],,
1272,1272,Bij Ons Staat Op De Keukendeur 't Is Niet Altijd Rozegeur,"[""Bij Ons Staat Op De Keukendeur 't Is Niet Altijd Rozegeur""]",460,Tony Bass,['Tony Bass'],[None],,,,[None],,
1279,1279,One Thing Can Lead To Another,['One Thing Can Lead To Another'],647,Peppermint Circus,['Peppermint Circus'],[None],,,,[None],,
1282,1282,Het Stoomlied (Kunst- En Vliegwerk),"['Het Stoomlied (Kunst- En Vliegwerk)', 'Het Stoomlied ', 'Het Stoomlied (Kunst', 'Kunst- En Vliegwerk', 'Het Stoomlied Kunst- En Vliegwerk']",648,Ed & Willem Bever,['Ed & Willem Bever'],[None],,,,[None],,
1283,1283,Get Down With It Satisfaction,['Get Down With It Satisfaction'],649,Mack Kissoon,['Mack Kissoon'],[None],,,,[None],,
1284,1284,Fat Jack,['Fat Jack'],650,Hearts Of Soul,['Hearts Of Soul'],[None],,,,[None],,
1285,1285,All My Brothers Are Clean,['All My Brothers Are Clean'],651,Billy Jones & The Stars,['Billy Jones & The Stars'],[None],,,,[None],,
1288,1288,Voodoo Woman,['Voodoo Woman'],653,Simon Stokes & The Nighthawks,['Simon Stokes & The Nighthawks'],[None],,,,[None],,
1292,1292,Karel,['Karel'],656,Elsje De Wijn,['Elsje De Wijn'],[None],,,,[None],,
1294,1294,"Moeder, Er Zit 'n Muis In De Hoek","[""Moeder, Er Zit 'n Muis In De Hoek""]",657,Willemien,['Willemien'],[None],,,,[None],,
1295,1295,Wat 'n Spreker Is Die Man,"[""Wat 'n Spreker Is Die Man""]",161,Sjakie Schram,['Sjakie Schram'],[None],,,,[None],,
1300,1300,Temma Harbour,['Temma Harbour'],520,Mary Hopkin,['Mary Hopkin'],[None],,,,[None],,
1301,1301,Bitter Tears,['Bitter Tears'],597,The Shuffles,['The Shuffles'],[None],,,,[None],,
1306,1306,Feijenoord!,['Feijenoord!'],662,Het 1e Elftal Van Feijenoord,['Het 1e Elftal Van Feijenoord'],[None],,,,[None],,
1307,1307,Live For Tomorrow Harry Jones,['Live For Tomorrow Harry Jones'],663,Barrie Webb - O.P.M.C.,"['Barrie Webb - O.P.M.C.', 'Barrie Webb ']",[None],,,,[None],,
1309,1309,Spaanse Vliegenier,['Spaanse Vliegenier'],551,De Specials ((NLD)),['De Specials ((NLD))'],[None],,,,[None],,
1319,1319,Prikkebeen,['Prikkebeen'],668,Bob Vrieling,['Bob Vrieling'],[None],,,,[None],,
1322,1322,Soultango,['Soultango'],669,Casey and The Pressure Group,['Casey and The Pressure Group'],[None],,,,[None],,
1324,1324,The Witch's Promise,"[""The Witch's Promise""]",617,Jethro Tull,['Jethro Tull'],[None],,,,[None],,
1331,1331,Barbara's Boy,"[""Barbara's Boy""]",264,The Four Tops,['The Four Tops'],[None],,,,[None],,
1332,1332,As je mekaar niet meer vertrouwen kan...,['As je mekaar niet meer vertrouwen kan...'],637,"Adèle Bloemendaal, Leen Jongewaard, Piet Römer en Koor","['Adèle Bloemendaal, Leen Jongewaard, Piet Römer en Koor', 'Adèle Bloemendaal']",[None],,,,[None],,
1337,1337,Sympathy,['Sympathy'],676,Steve Rowland & The Family Dogg,['Steve Rowland & The Family Dogg'],[None],,,,[None],,
1339,1339,Grootvaders Klok / Grootvaders Klok/ Trompet Polka,"['Grootvaders Klok ', ' Grootvaders Klok', ' Trompet Polka']",612,Marty,['Marty'],[None],,,,[None],,
1346,1346,Sofia Loren,['Sofia Loren'],680,Jack De Nijs,['Jack De Nijs'],[None],,,,[None],,
